[2025-11-05 06:06:17.022] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:181  | Trying to release SRT Provider...
[2025-11-05 06:06:17.122] I [OvenMediaEngine:1] Provider | provider.cpp:61   | SrtProvider has been stopped.
[2025-11-05 06:06:17.122] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:182  | Trying to release RTMP Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | RTMPProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:183  | Trying to release OVT Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | OVTProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:184  | Trying to release RTSPC Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | RTSPCProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:185  | Trying to release File Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | FileProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:186  | Trying to release Scheduled Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | ScheduledProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:187  | Trying to release Multiplex Provider...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Provider | provider.cpp:61   | MultiplexProvider has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:191  | Trying to release Transcoder...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:94   | Trying to release Transcoder GPU resources
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:193  | Trying to release WebRTC Publisher...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Publisher | publisher.cpp:42   | WebRTC Publisher has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:194  | Trying to release LLHLS Publisher...
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] Publisher | publisher.cpp:42   | LLHLS Publisher has been stopped.
[2025-11-05 06:06:17.217] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:195  | Trying to release OVT Publisher...
[2025-11-05 06:06:17.241] I [OvenMediaEngine:1] Publisher | publisher.cpp:42   | OVTPublisher has been stopped.
[2025-11-05 06:06:17.241] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:196  | Trying to release File Publisher...
[2025-11-05 06:06:17.241] I [OvenMediaEngine:1] Publisher | publisher.cpp:42   | FilePublisher has been stopped.
[2025-11-05 06:06:17.242] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:197  | Trying to release Push Publisher...
[2025-11-05 06:06:17.242] I [OvenMediaEngine:1] Publisher | publisher.cpp:42   | PushPublisher has been stopped.
[2025-11-05 06:06:17.242] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:202  | Trying to release MediaRouter...
[2025-11-05 06:06:17.242] I [OvenMediaEngine:1] MediaRouter | mediarouter.cpp:49   | Mediarouter has been stopped.
[2025-11-05 06:06:17.244] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:359  | Uninitializing TCP socket pool...
[2025-11-05 06:06:17.244] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:361  | Uninitializing UDP socket pool...
[2025-11-05 06:06:17.342] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:364  | OvenMediaEngine will be terminated
[2025-11-05 06:06:17.342] I [OvenMediaEngine:1] Provider | provider.cpp:61   | FileProvider has been stopped.
[2025-11-05 06:06:17.342] I [OvenMediaEngine:1] Provider | provider.cpp:61   | RTSPCProvider has been stopped.
[2025-11-05 06:06:17.342] I [OvenMediaEngine:1] Provider | provider.cpp:61   | OVTProvider has been stopped.
[2025-11-05 06:06:17.342] I [OvenMediaEngine:1] RTMPProvider | rtmp_provider.cpp:72   | Terminated Rtmp Provider module.
[2025-11-05 06:06:17.343] I [OvenMediaEngine:1] SrtProvider | srt_provider.cpp:40   | Terminated SRT Provider module.
[2025-11-23 15:33:45.914] I [OvenMediaEngine:1] Config | config_manager.cpp:233  | Trying to set logfile in directory... (/var/log/ovenmediaengine)
[2025-11-23 15:33:45.914] I [OvenMediaEngine:1] Config | config_manager.cpp:255  | Trying to load configurations... (origin_conf/Server.xml)
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:23   | OvenMediaEngine v0.19.0 (v0.19.0) is started on [3fa1d29aefe3] (Linux x86_64 - 6.8.0-87-generic, #88~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Oct 14 14:03:14 UTC 2)
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:27   | With modules:
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:28   |   FFmpeg 5.1.4
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:29   |     Configuration: --prefix=/opt/ovenmediaengine --extra-cflags='-I/opt/ovenmediaengine/include ' --extra-ldflags=' -L/opt/ovenmediaengine/lib -Wl,-rpath,/opt/ovenmediaengine/lib -Wl,--disable-new-dtags' --extra-libs=-ldl --enable-gpl --enable-nonfree --disable-everything --disable-programs --disable-avdevice --disable-dwt --disable-lsp --disable-faan --disable-pixelutils --enable-shared --enable-zlib --enable-libopus --enable-libvpx --enable-libfdk_aac --enable-libopenh264 --enable-openssl --enable-network --enable-libsrt --enable-dct --enable-rdft --enable-libwebp --disable-nvdec --disable-nvdec --disable-vaapi --disable-vdpau --disable-cuda-llvm --disable-cuvid --disable-ffnvcodec --enable-libx264 --enable-encoder='libvpx_vp8,libopus,libfdk_aac,libopenh264,mjpeg,png,libwebp,libx264' --enable-decoder='aac,aac_latm,aac_fixed,mp3float,mp3,h264,hevc,opus,vp8' --enable-parser='aac,aac_latm,aac_fixed,h264,hevc,opus,vp8' --enable-protocol='tcp,udp,rtp,file,rtmp,tls,rtmps,libsrt' --enable-demuxer='rtsp,flv,live_flv,mp4,mp3' --enable-muxer='mp4,webm,mpegts,flv,mpjpeg' --enable-filter='asetnsamples,aresample,aformat,channelmap,channelsplit,scale,transpose,fps,settb,asettb,crop,format'
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:30   |     libavformat: 59.27.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:31   |     libavcodec: 59.37.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:32   |     libavutil: 57.28.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:33   |     libavfilter: 8.44.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:34   |     libswresample: 4.7.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:35   |     libswscale: 6.7.100
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:36   |   SRT: 1.5.2
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:37   |   SRTP: libsrtp2 2.4.2
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:38   |   OpenSSL: OpenSSL 3.0.7 1 Nov 2022
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:39   |     Configuration: compiler: gcc -fPIC -pthread -m64 -Wa,--noexecstack -Wall -O3 -DOPENSSL_USE_NODELETE -DL_ENDIAN -DOPENSSL_PIC -DOPENSSL_BUILDING_OPENSSL -DNDEBUG
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:40   |   JsonCpp: 1.9.3
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:41   |   jemalloc: 5.3.0-0-g54eaed1d8b56b1aa528be3bdd1877e59c56fa90c
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | banner.cpp:42   |   spdlog: 1.15.1
[2025-11-23 15:33:45.920] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:73   | Server ID : 788eaae4-a301-431c-a58a-701ea6b5fbbf
[2025-11-23 15:33:46.592] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:91   | Resolved public IP address (110.139.54.93) from stun server (stun.ovenmediaengine.com:13478)
[2025-11-23 15:33:46.593] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:109  | This host supports IPv4 and IPv6
[2025-11-23 15:33:46.605] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:126  | Trying to create MediaRouter...
[2025-11-23 15:33:46.605] I [OvenMediaEngine:1] MediaRouter | mediarouter.cpp:40   | Mediarouter has been started.
[2025-11-23 15:33:46.605] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:129  | Trying to create WebRTC Publisher...
[2025-11-23 15:33:46.606] I [OvenMediaEngine:1] Signalling.P2P | rtc_p2p_manager.cpp:27   | P2P is disabled in the configuration
[2025-11-23 15:33:46.607] I [OvenMediaEngine:1] HTTP.Server | http_server_manager.cpp:319  | WebRTC Publisher is listening on *:3333 (TLS: *:3334)...
[2025-11-23 15:33:46.607] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10000
[2025-11-23 15:33:46.607] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10001
[2025-11-23 15:33:46.607] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10002
[2025-11-23 15:33:46.608] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10003
[2025-11-23 15:33:46.608] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10004
[2025-11-23 15:33:46.609] I [OvenMediaEngine:1] ICE | ice_port.cpp:113  | ICE ports are listening on *:10004/UDP (0x7ad2b6308690), *:10003/UDP (0x7ad2b6308990), *:10002/UDP (0x7ad2b6308c90), *:10001/UDP (0x7ad2b6308f90), *:10000/UDP (0x7ad2b6309290) (for WebRTC Publisher)
[2025-11-23 15:33:46.609] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:199  | TURN port is listening on *:3478/TCP (for WebRTC Publisher)
[2025-11-23 15:33:46.609] I [OvenMediaEngine:1] Publisher | publisher.cpp:19   | WebRTC Publisher has been started.
[2025-11-23 15:33:46.609] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:130  | Trying to create LLHLS Publisher...
[2025-11-23 15:33:46.610] I [OvenMediaEngine:1] HTTP.Server | http_server_manager.cpp:319  | LLHLS Publisher is listening on *:3333 (TLS: *:3334)...
[2025-11-23 15:33:46.610] I [OvenMediaEngine:1] Publisher | publisher.cpp:19   | LLHLS Publisher has been started.
[2025-11-23 15:33:46.610] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:131  | Trying to create OVT Publisher...
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] OVT | ovt_publisher.cpp:90   | OVTPublisher is listening on *:9000/TCP...
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] Publisher | publisher.cpp:19   | OVTPublisher has been started.
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:132  | Trying to create File Publisher...
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] Publisher | publisher.cpp:19   | FilePublisher has been started.
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:133  | Trying to create Push Publisher...
[2025-11-23 15:33:46.611] I [OvenMediaEngine:1] Publisher | publisher.cpp:19   | PushPublisher has been started.
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:134  | Trying to create Thumbnail Publisher...
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] Thumbnail | thumbnail_publisher.cpp:79   | ThumbnailPublisher is disabled by configuration
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:135  | Trying to create HLS Publisher...
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] HLS Publisher | hls_publisher.cpp:78   | HLSv3 Publisher is disabled by configuration
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:136  | Trying to create SRT Publisher...
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] SRTPublisher | srt_publisher.cpp:43   | SRTPublisher is disabled by configuration
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:139  | Trying to create Transcoder...
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:94   | Trying to release Transcoder GPU resources
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:45   | Trying to check available hardware accelerators
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:54   | No supported NVIDIA accelerator
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:64   | No supported Xilinx Media accelerator
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:74   | No supported Intel QuickSync accelerator
[2025-11-23 15:33:46.612] W [OvenMediaEngine:1] Transcoder | transcoder_gpu.cpp:84   | No supported Netint VPU accelerator
[2025-11-23 15:33:46.612] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:142  | Trying to create WebRTC Provider...
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] Signalling.P2P | rtc_p2p_manager.cpp:27   | P2P is disabled in the configuration
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] HTTP.Server | http_server_manager.cpp:319  | WebRTCProvider is listening on *:3333 (TLS: *:3334)...
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] HTTP.Server | http_server_manager.cpp:319  | WebRTCProvider is listening on *:3333 (TLS: *:3334)...
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10000
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10001
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10002
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10003
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:314  | ICE candidate found: 192.168.1.205:10004
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port.cpp:113  | ICE ports are listening on *:10004/UDP (0x7ad2b6308690), *:10003/UDP (0x7ad2b6308990), *:10002/UDP (0x7ad2b6308c90), *:10001/UDP (0x7ad2b6308f90), *:10000/UDP (0x7ad2b6309290) (for WebRTCProvider)
[2025-11-23 15:33:46.613] I [OvenMediaEngine:1] ICE | ice_port_manager.cpp:199  | TURN port is listening on *:3478/TCP (for WebRTCProvider)
[2025-11-23 15:33:46.615] I [OvenMediaEngine:1] Provider | provider.cpp:37   | WebRTCProvider has been started.
[2025-11-23 15:33:46.615] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:143  | Trying to create MPEG-TS Provider...
[2025-11-23 15:33:46.615] W [OvenMediaEngine:1] MpegtsProvider | mpegts_provider.cpp:147  | MPEGTSProvider is disabled by configuration
[2025-11-23 15:33:46.615] I [OvenMediaEngine:1] MpegtsProvider | mpegts_provider.cpp:39   | Terminated Mpegts Provider module.
[2025-11-23 15:33:46.615] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:144  | Trying to create SRT Provider...
[2025-11-23 15:33:46.615] I [OvenMediaEngine:1] SrtProvider | srt_provider.cpp:110  | SrtProvider is listening on *:9999/SRT
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] Provider | provider.cpp:37   | SrtProvider has been started.
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:145  | Trying to create RTMP Provider...
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] RTMPProvider | rtmp_provider.cpp:151  | RTMPProvider is listening on *:1935
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] Provider | provider.cpp:37   | RTMPProvider has been started.
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:146  | Trying to create OVT Provider...
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] Provider | provider.cpp:37   | OVTProvider has been started.
[2025-11-23 15:33:46.616] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:147  | Trying to create RTSPC Provider...
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] Provider | provider.cpp:37   | RTSPCProvider has been started.
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:148  | Trying to create File Provider...
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] Provider | provider.cpp:37   | FileProvider has been started.
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:149  | Trying to create Scheduled Provider...
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] Provider | provider.cpp:37   | ScheduledProvider has been started.
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:150  | Trying to create Multiplex Provider...
[2025-11-23 15:33:46.617] I [OvenMediaEngine:1] Provider | provider.cpp:37   | MultiplexProvider has been started.
[2025-11-23 15:33:46.618] I [OvenMediaEngine:1] OvenMediaEngine | main.cpp:157  | All modules are initialized successfully
[2025-11-23 15:33:46.618] I [OvenMediaEngine:1] Monitor | monitoring.cpp:94   | OvenMediaEngine(788eaae4-a301-431c-a58a-701ea6b5fbbf) ServerMetric has been started for monitoring - 2025-11-23T15:33:46.618+00:00
[2025-11-23 15:33:46.619] I [OvenMediaEngine:1] Certificate | certificate.cpp:35   | A certificate has been loaded for VirtualHost [default]:
	Cert file path: origin_conf/./cert.crt
	Chain cert file path: origin_conf/./cert.ca-bundle
	Private key file path: origin_conf/./cert.key
[2025-11-23 15:33:46.620] I [OvenMediaEngine:1] Monitor | server_metrics.cpp:61   | Create HostMetrics(default/788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#) for monitoring
[2025-11-23 15:33:46.620] I [OvenMediaEngine:1] Orchestrator | orchestrator.cpp:1302 | Trying to create an application: [#default#app]
[2025-11-23 15:33:46.620] I [OvenMediaEngine:1] Monitor | host_metrics.cpp:58   | Create ApplicationMetrics(#default#app/788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#app) for monitoring
[2025-11-23 15:33:46.620] I [OvenMediaEngine:1] MediaRouter | mediarouter_application.cpp:52   | [#default#app(0)] Created Mediarouter application. Worker(1) DelayBufferTime(0)
[2025-11-23 15:33:46.620] I [OvenMediaEngine:1] MediaRouter | mediarouter.cpp:83   | Created Mediarouter. app(#default#app)
[2025-11-23 15:33:46.621] I [OvenMediaEngine:1] Publisher | application.cpp:226  | WebRTC Publisher Application has created [#default#app] application
[2025-11-23 15:33:46.621] I [OvenMediaEngine:1] Publisher | application.cpp:226  | LLHLS Publisher Application has created [#default#app] application
[2025-11-23 15:33:46.621] I [OvenMediaEngine:1] Publisher | application.cpp:226  | OVTPublisher Application has created [#default#app] application
[2025-11-23 15:33:46.621] W [OvenMediaEngine:1] Publisher | publisher.cpp:68   | File publisher is disabled in #default#app application, so it was not created
[2025-11-23 15:33:46.621] W [OvenMediaEngine:1] Publisher | publisher.cpp:68   | Push publisher is disabled in #default#app application, so it was not created
[2025-11-23 15:33:46.621] I [OvenMediaEngine:1] Transcoder | transcoder_application.cpp:34   | Created transcoder application. [#default#app]
[2025-11-23 15:33:46.621] I [OvenMediaEngine:1] Transcoder | transcoder.cpp:97   | Transcoder has created [config][#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | WebRTCProvider has created [#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | SrtProvider has created [#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | RTMPProvider has created [#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | OVTProvider has created [#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | RTSPCProvider has created [#default#app] application
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] Provider | application.cpp:46   | ScheduledProvider has created [#default#app] application
[2025-11-23 15:33:46.622] W [OvenMediaEngine:1] Provider | provider.cpp:91   | Multiplex provider is disabled in #default#app application, so it was not created
[2025-11-23 15:33:46.622] I [OvenMediaEngine:1] APIServer | api_server.cpp:123  | API Server is disabled by configuration
[2025-11-23 15:38:31.162] I [SPRTMP-t1935:26] Provider | stream.cpp:51   | Unknown/(100) has been started stream
[2025-11-23 15:38:31.162] I [SPRTMP-t1935:26] RTMPProvider | rtmp_provider.cpp:210  | A RTMP client has connected from <ClientSocket: 0x7ad2acd4c610, #27, Connected, TCP, Nonblocking, 172.20.0.1:39632>
[2025-11-23 15:38:46.444] I [SPRTMP-t1935:26] MediaRouter | mediarouter_application.cpp:342  | [#default#app/cam1(100)] Trying to create a stream
[2025-11-23 15:38:46.444] I [SPRTMP-t1935:26] Monitor | application_metrics.cpp:58   | Create StreamMetrics(cam1/788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#app/cam1/i) for monitoring
[2025-11-23 15:38:46.444] I [SPRTMP-t1935:26] MediaRouter | mediarouter_application.cpp:456  | [#default#app/cam1(100)] Stream has been created
[2025-11-23 15:38:46.444] I [SPRTMP-t1935:26] Transcoder | transcoder_stream.cpp:73   | [#default#app/cam1(100)] stream has been started
[2025-11-23 15:38:46.445] I [InboundWorker:30] MediaRouter | mediarouter_application.cpp:495  | [#default#app/cam1(100)] Stream has been prepared 
[Stream Info]
id(100), msid(0), output(cam1), SourceType(Rtmp), RepresentationType(Source), Created Time (Sun Nov 23 15:38:31 2025) UUID(788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#app/cam1/i)

	Video Track #0: Public Name(Video_0) Variant Name(Video) Bitrate(292.00Kb) Codec(1,H264,none:0) BSF(AVCC) Resolution(640x352) Framerate(30.00) KeyInterval(1.00/frame) SkipFrames(-1) BFrames(0) timebase(1/1000)
	Data  Track #2: Public Name(Data_2) Variant Name(Data) Codec(0,None,none) BSF(Unknown) timebase(1/1000)
[2025-11-23 15:38:46.445] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:187  | [#default#app/cam1(100)] Using local output profiles by webhook
[2025-11-23 15:38:46.445] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:751  | Rendition(352p) has been created from template in Playlist(default) : video(Video_0/0)
[2025-11-23 15:38:46.445] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:771  | Playlist(default) has been created
[2025-11-23 15:38:46.445] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:772  | Playlist(default) : master
	Default : false
	WebRTC Auto ABR : true
	HLS Chunklist Path Depth : 0
	TS Packaging : true
	352p
		Video Variant : bypass_video
		Video Index Hint : 0
		Audio Variant : 
		Audio Index Hint : -1

[2025-11-23 15:38:46.445] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:558  | [#default#app/cam1(100)] Output stream has been created. [#default#app/cam1(4226455369)]
[2025-11-23 15:38:46.445] I [InboundWorker:30] MediaRouter | mediarouter_application.cpp:342  | [#default#app/cam1(4226455369)] Trying to create a stream
[2025-11-23 15:38:46.445] I [InboundWorker:30] Monitor | application_metrics.cpp:58   | Create StreamMetrics(cam1/788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#app/cam1/o) for monitoring
[2025-11-23 15:38:46.445] I [InboundWorker:30] MediaRouter | mediarouter_application.cpp:456  | [#default#app/cam1(4226455369)] Stream has been created
[2025-11-23 15:38:46.445] I [InboundWorker:30] Publisher | application.cpp:68   | Stream(cam1/4226455369) created on AppWorker (WebRTC / 0)
[2025-11-23 15:38:46.445] I [InboundWorker:30] Publisher | application.cpp:68   | Stream(cam1/4226455369) created on AppWorker (LLHLS / 0)
[2025-11-23 15:38:46.446] I [InboundWorker:30] Publisher | application.cpp:68   | Stream(cam1/4226455369) created on AppWorker (OVT / 0)
[2025-11-23 15:38:46.446] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:232  | No decoder generated
[2025-11-23 15:38:46.446] I [InboundWorker:30] Transcoder | transcoder_stream.cpp:112  | [#default#app/cam1(100)] stream has been prepared
[2025-11-23 15:38:46.447] I [OutboundWorker:31] MediaRouter | mediarouter_application.cpp:495  | [#default#app/cam1(4226455369)] Stream has been prepared 
[Stream Info]
id(4226455369), msid(0), output(cam1), SourceType(Transcoder), RepresentationType(Source), Created Time (Sun Nov 23 15:38:46 2025) UUID(788eaae4-a301-431c-a58a-701ea6b5fbbf/#default#app/cam1/o)
	>> Origin Stream Info
	id(100), output(cam1), SourceType(Rtmp), Created Time (Sun Nov 23 15:38:31 2025)

	Video Track #0: Public Name(Video_0) Variant Name(bypass_video) Bitrate(292.00Kb) Codec(1,H264,Passthrough:0) BSF(AVCC) Resolution(640x352) Framerate(30.00) KeyInterval(1.00/frame) SkipFrames(-1) BFrames(0) timebase(1/1000)
	Data  Track #1: Public Name(Data_2) Variant Name(Data) Codec(0,None,Passthrough) BSF(Unknown) timebase(1/1000)
[2025-11-23 15:38:46.451] I [OutboundWorker:31] WebRTC Publisher | rtc_stream.cpp:237  | WebRTC Stream has been created : cam1/4226455369
Rtx(false) Ulpfec(false) JitterBuffer(false) PlayoutDelay(false min:0 max: 0)
[2025-11-23 15:38:46.451] I [OutboundWorker:31] Publisher | stream.cpp:226  | WebRTC Publisher Application has started [cam1(4226455369)] stream (MSID : 0)
[2025-11-23 15:38:46.451] I [OutboundWorker:31] LLHLS Publisher | llhls_stream.cpp:1340 | LLHlsStream::ComputeOptimalPartDuration() - Video track(0) FrameRate(30.000000) frame_duration_ms(33.333333) optimal_frame_count(15.000000) part_target(500.000000) optimal_part_target(500.000000)
[2025-11-23 15:38:46.452] I [OutboundWorker:31] LLHLS Publisher | llhls_stream.cpp:1353 | LLHlsStream::AddPackager() - Track(0) ChunkDuration(500.000000)
[2025-11-23 15:38:46.452] I [OutboundWorker:31] LLHLS Publisher | llhls_stream.cpp:257  | LLHlsStream has been created : cam1/4226455369
OriginMode(true) Chunk Duration(0.50) Segment Duration(6.00) Segment Count(10) DRM(none)
[2025-11-23 15:38:46.452] I [OutboundWorker:31] Publisher | stream.cpp:226  | LLHLS Publisher Application has started [cam1(4226455369)] stream (MSID : 0)
[2025-11-23 15:38:46.453] I [OutboundWorker:31] Publisher | stream.cpp:226  | OVTPublisher Application has started [cam1(4226455369)] stream (MSID : 0)
[2025-11-23 15:38:46.457] I [AW-LLHLS0:33] LLHLS Publisher | llhls_stream.cpp:1588 | LLHlsStream(#default#app/cam1) - Ready to play : Part Hold Back = 1.500000
